sentence_index,num_bytes,num_patches,avg_patch_length,mean_entropy,min_entropy,max_entropy,text_preview
42539,1366,163,8.38,0.4318,0.0002,3.2231,प्राचीन इस्राएलमधील आपल्या निष्ठावान सेवकांविषयी यहोवा म्हणाला “स्त्रीला आपल्या 
42540,875,114,7.68,0.4587,0.0002,3.2308,लोकसभा निवडणुकीनंतर प्रथमच बांगलादेशच्या पंतप्रधान शेख हसिना चार दिवसांच्या भारत
42541,965,94,10.27,0.3859,0.0002,3.2258,तसेच पंतप्रधान मोदींवरही त्याने टीका केली होती मुंबई पोलीसनामा ऑनलाईन – बॉलिवूड 
42542,1010,112,9.02,0.4086,0.0002,3.1869,भारत सध्या आयसीसी कसोटी क्रमवारीत अव्वल स्थानावर आहे पंतप्रधान कार्यालय नवरेह नि
42543,1016,126,8.06,0.4675,0.0002,3.267,मुस्लिम महिला राजकारणी किंवा मुस्लिमधार्जिण्या अशी ओळख असलेल्या महिला नेत्यांबद्
42544,1272,148,8.59,0.4458,0.0002,3.267,त्यामध्ये तथ्य आढळल्याने शहर पोलीस ठाण्यात गुन्हा दाखल करण्यात आला आहे तीन तरुणा
42545,637,84,7.58,0.4845,0.0002,3.267,पण त्यांना नेमका कोणता आजार झाला याचा खुलासा करण्यात आलेला नाही माझ्या कडे मार्ग
42546,1045,128,8.16,0.4593,0.0002,3.267,त्यानुसार पोलिसांनी यातील एका आरोपीला अटक केली असून दुसऱ्या आरोपीचा पोलीस शोध घे
42547,900,90,10.0,0.3978,0.0002,3.267,निळे वेटाळेname उद्धव ठाकरे यांच्यासह शिवसेना काँग्रेस आणि राष्ट्रवादी काँग्रेस 
42548,1125,125,9.0,0.4174,0.0002,3.2026,एनआरसीत भारतात राहणाऱ्या प्रत्येक भारतीयाला त्याचे राष्ट्रीयत्व सिध्द करावे लागण
42549,840,105,8.0,0.49,0.0002,3.1981,येवल्यात सर्व धर्मीय लोक एकत्र येऊन तो सण साजरा करतात 18 मृतांचे शवविच्छेदन केले
42550,872,149,5.85,0.5823,0.0002,3.1981,तर हे अॅडिटिव्ह्ज additives किंवा प्रिझर्वेटिव्ह्ज preservatives आणि नंतर सोडियम
42551,912,109,8.37,0.4314,0.0002,3.267,दरम्यान चोरटे सीसीटीव्हीत कैद झाले आहेत आयुषमान भारत अधिक बळकट करणे ही काळाची गर
42552,1043,138,7.56,0.4567,0.0002,3.1922,त्यापैकी एक घटनेची दृश्यं सीसीटीव्हीत कैद झाली आहेत दोन दिवसांत आणखी वाढतलाव क्ष
42553,1099,140,7.85,0.4689,0.0002,3.1869,त्यानंतरच पुढची कारवाई केली जाईल असे राज्याचे गृहमंत्री अनिल देशमुख यांनी सांगित
42554,751,80,9.39,0.4164,0.0002,3.1987,या सामन्यात ऑस्ट्रेलियानं टॉस जिंकत प्रथम फलंदाजीना निर्णय घेतला आहे ठाणे आणि पा
42555,1086,130,8.35,0.4411,0.0002,3.267,कालच्या साखरपुडयाला शाहरूख खानचा मुलगा आर्यन खान मॉम गौरी खानसोबत दिसला माझ्यापे
